coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,num_chargers,availability,power_kW,amenities,link
False,Wawa379 Dover Road,,Toms River,NJ,"South Toms River, NJ Supercharger",08757,-74.21245,39.9418,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/tomsrivernjsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/springfieldnj
False,Wawa2017 Cleveland Place,,Springfield,NJ,"Springfield, NJ - Cleveland Place Supercharger",07081,-74.329331,40.717735,8,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/springfieldnjclevelandplacesupercharger
True,,,Swedesboro,NJ,,,,,,,,,http://tesla.com/findus/location/supercharger/SwedesboroNJQ322
False,Jersey Shore Premium Outlets1 Premium Outlets Blvd,,Tinton Falls,NJ,Tinton Falls Supercharger,07753-7469,-74.093572,40.226408,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/tintonfallssupercharger
False,Woodrow Wilson Service Plaza75 NJ Turnpike,,Hamilton Township,NJ,"Trenton, NJ - Richard Stockton Supercharger",08620,-74.629639,40.178194,8,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/HamiltonNJsupercharger
True,,,Union City,NJ,,,,,,,,,http://tesla.com/findus/location/supercharger/UnionCityNJsupercharger
True,,,Union,NJ,,,,,,,,,http://tesla.com/findus/location/supercharger/UnionNJSupercharger
False,Wawa570 Rancocas Road,,Westampton,NJ,"Westampton, NJ - Rancocas Road Supercharger",08060,-74.861183,40.00737497,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/westamptonnjrancocasrdsupercharger
False,,,,NJ,"Woodbridge Township, NJ Supercharger",not available,-74.297322,40.535859,not available,not available,not available,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/woodbridgesupercharger
False,Tice's Corner Marketplace441 Chestnut Ridge Road,,Woodcliff Lake,NJ,"Woodcliff Lake, NJ Supercharger",07677,-74.073657,41.041782,8,available 24/7,250,"restaurants,wifi,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/WoodcliffLakeNJsupercharger
False,Applebee's2600 Menaul Blvd NE,,Albuquerque,NM,Albuquerque Supercharger,87107-1843,-106.612804,35.108486,6,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/albuquerquesupercharger
False,ABQ Uptown Mall2200  Louisiana Boulevard Northeast,,Albuquerque,NM,"Albuquerque, NM - Louisiana Boulevard Northeast Supercharger",87110,-106.56624,35.104445,16,available 24/7,250,"restaurants,wifi,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/AlbuquerqueNMSupercharger2
False,Clayton Ranch Market315 S 1st Street,,Clayton,NM,"Clayton, NM Supercharger",88415,-103.18196,36.449452,8,available 24/7,250,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/ClaytonNMsupercharger
True,,,Clovis,NM,,,,,,,,,http://tesla.com/findus/location/supercharger/ClovisNMsupercharger
False,5R Travel Center1695  US-180,,Deming,NM,"Deming, NM Supercharger",88030,-107.760286,32.28138,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/demingnmsupercharger
False,Marriott TownePlace Suites Farmington4200 Sierra Vista Drive,,Farmington,NM,"Farmington, NM Supercharger",87402-8302,-108.144956,36.76644,4,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/farmingtonnmsupercharger
False,Hampton Inn Gallup111 Twin Buttes Rd,,Gallup,NM,"Gallup, NM Supercharger",87301-5631,-108.828094,35.505278,"4,4","available 24/7,available 24/7","250,150","restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/gallupsupercharger
True,,,Grants,NM,,,,,,,,,http://tesla.com/findus/location/supercharger/GrantsNMsupercharger
True,,,Las Cruces,NM,,,,,,,,,http://tesla.com/findus/location/supercharger/LasCrucesNMQ322
False,Comfort Inn2500 N. Grand Ave.,,Las Vegas,NM,"Las Vegas, NM Supercharger",87701-9411,-105.205417,35.622048,6,available 24/7,150,"wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/lasvegasnmsupercharger
False,Fashion Outlets of Santa Fe8380 Cerrillos Rd,,Santa Fe,NM,Santa Fe Supercharger,87507-4415,-106.031442,35.611872,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/santafesupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/santafe17730
False,Holiday Inn Express Santa Rosa2516 Historic Route 66,,Santa Rosa,NM,Santa Rosa Supercharger,88435-2854,-104.647997,34.947013,6,available 24/7,150,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/santarosanmsupercharger
False,Best Western Socorro Hotel & Suites1100  N California St,,Socorro,NM,"Soccoro, NM",87801,not available,not available,8,available 24/7,250,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/SoccoroNMsupercharger
False,Holiday Inn Express & Suites Truth or Consequences2201 F.G. Amin Street,,Truth or Consequences,NM,Truth or Consequences Supercharger,87901,-107.251642,33.15524,8,available 24/7,150,"wifi,restrooms",http://tesla.com/findus/location/supercharger/truthorconsequencessupercharger
False,Holiday Inn Express & Suites Tucumcari2624 S Adams St.,,Tucumcari,NM,Tucumcari Supercharger,88401-3802,-103.7226,35.15396,6,available 24/7,150,wifi,http://tesla.com/findus/location/supercharger/tucumcarinmsupercharger
False,Colonie Center131 Colonie Center,,Albany,NY,"Albany, NY Supercharger",12205-2751,-73.819109,42.710356,6,available 24/7,150,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/albanysupercharger
True,,,Bayshore,NY,,,,,,,,,http://tesla.com/findus/location/supercharger/BayshoreNYsupercharger
False,The Spot Restaurant1062 Front Street,,Binghamton,NY,Binghamton Supercharger,13905-1205,-75.902081,42.145542,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/binghamtonsupercharger
True,,,Brewster,NY,,,,,,,,,http://tesla.com/findus/location/supercharger/BrewsterNYsupercharger
False,Mall at Bay Plaza260 Baychester Avenue,,Bronx,NY,"Bronx, NY - Bay Plaza Supercharger",10475,-73.828839,40.863231,12,available 24/7,72,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/bronxnysupercharger
False,Atlantic Center625 Atlantic Avenue B12,,Brooklyn,NY,"Brooklyn, NY - Atlantic Avenue Supercharger",11217,-73.974337,40.683715,12,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/brooklynatlanticsupercharger
False,Brooklyn Museum878 Washington Avenue,,Brooklyn,NY,"Brooklyn, NY - Brooklyn Museum Supercharger",11225,-73.963069,40.669936,10,available 24/7,72,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/brooklynnysupercharger
False,North 12 Parking (at the William Vale)113 N. 12th Street,,Brooklyn,NY,"Brooklyn, NY - N. 12th Street Supercharger",11249,-73.956658,40.721853,4,available 24/7,72,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/brooklyn12thstreetsupercharger
True,,,Brooklyn,NY Belt Pkwy,,,,,,,,,http://tesla.com/findus/location/supercharger/BrooklynNYBeltPkwysupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/brooklyn
False,Shops at Main / Transit4455  Transit Road,,Buffalo,NY,Buffalo Supercharger,14221-6030,-78.69568,42.968675,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/buffalosupercharger
False,Carle Place Commons117 Old Country Road,,Carle Place,NY,"Carle Place, NY Supercharger",11514,-73.616176,40.744734,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/CarlePlaceNYsupercharger
True,,,Central Valley,NY,,,,,,,,,http://tesla.com/findus/location/supercharger/CentralValleyNYsupercharger
False,Cabela's Crossing2013 Walden Avenue,,Cheektowaga,NY,"Cheektowaga, NY Supercharger",14225,-78.76212,42.90768,8,available 24/7,250,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/cheektowaganysupercharger
False,Stewart's Shops6151 NY-8,,Chestertown,NY,"Chestertown, NY Supercharger",12817,-73.784215,43.665428,6,available 24/7,250,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/chestertownsupercharger
False,Stewart’s Shop2300 Salt Point Turnpike,,Clinton Corners,NY,"Clinton Corners, NY Supercharger",12514-2025,-73.770409,41.825379,8,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/clintoncornerasupercharger
False,QuickChek1147 Sunrise Highway,,Copiague,NY,"Copiague, NY Supercharger",11726,-73.406437,40.688883,8,available 24/7,250,"wifi,restrooms",http://tesla.com/findus/location/supercharger/copiaguenysupercharger
False,,,,NY,"Dobbs Ferry, NY Supercharger",not available,-73.856174,41.003806,not available,not available,not available,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DobbsFerryNYSupercharger
False,Osborne Lot8  Osborne Lane,,East Hampton,NY,"East Hampton, NY Supercharger",11937,-72.189778,40.965519,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/EastHamptonNYSupercharger
False,125 Victory Hwy125 Victory Hwy,,Painted Post,NY,Erwin Supercharger,14870,-77.108063,42.170757,10,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/erwinnysupercharger
False,Hudson Valley Towne Center18 Westage Drive,,Fishkill,NY,"Fishkill, NY Supercharger",12524,-73.89449,41.52674,12,available 24/7,250,"restaurants,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/fishkillnysupercharger
False,Queens Crossing136-20 38th Avenue,,Flushing,NY,"Flushing, NY Supercharger",11354,-73.829777,40.761015,4,available 24/7,72,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/flushingnewyorksupercharger
False,Roosevelt Field630 Old Country Road,,Garden City,NY,"Garden City, NY Supercharger",11530,-73.613058,40.741602,12,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/GardenCityNYSupercharger
False,The Shops at Atlas Park8000 Cooper Avenue,,Glendale,NY,"Glendale, NY - Cooper Avenue Supercharger",11385,-73.866983,40.707998,10,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/glendalenycoopersupercharger
False,Crossgates Mall1 Crossgates Mall Road,,Guilderland,NY,Guilderland Supercharger,12203,-73.853254,42.68869,20,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/guilderlandsupercharger
True,,,Hancock,NY,,,,,,,,,http://tesla.com/findus/location/supercharger/HancockNYSupercharger
False,Motor Parkway Plaza694 Motor Parkway,,Hauppauge,NY,"Hauppauge, NY - Motor Parkway Supercharger",11788,-73.238541,40.806913,8,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/HauppaugeNYsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/henriettaservice
True,,,Holtsville,NY,,,,,,,,,http://tesla.com/findus/location/supercharger/HoltsvilleNYQ322
False,Stewart's Shops5805   NY-9G,,Hudson,NY,"Hudson, NY Supercharger",12534,-73.826751,42.223087,8,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/hudsonnysupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/waltwhitman
False,Islandia Shopping Center1750 Veterans Hwy,,Islandia,NY,"Islandia, NY Supercharger",11598,-73.180149,40.804844,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/islandiasupercharger
False,South Meadow Marketplace740 South Meadow Street,,Ithaca,NY,"Ithaca, NY Supercharger",14850,-76.509016,42.428603,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/ithacanysupercharger
False,QuickChek640 Washington Ave.,,Kingston,NY,Kingston Supercharger,12401-2945,-74.027428,41.941893,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/kingstonnysupercharger
True,,,Lagrangeville,NY,,,,,,,,,http://tesla.com/findus/location/supercharger/LagrangevilleNYSupercharger
False,Smith Haven Mall313 Smith Haven Mall,,Lake Grove,NY,"Lake Grove, NY Supercharger",11755,-73.128993,40.862287,8,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/LakeGroveNYsupercharger
False,Price Chopper1930 Saranac Ave,,Lake Placid,NY,"Lake Placid, NY Supercharger",12946,-74.0108916,44.2949886,8,available 24/7,250,"beverage,restrooms",http://tesla.com/findus/location/supercharger/lakeplacidnewyorksupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/lathamservice
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/longislandcity49
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/syosset
False,Stewart's Shops2951  U.S. 9,,Ballston Spa,NY,"Malta, NY Supercharger",12020,-73.791391,43.026183,8,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/MaltaNYsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/americanamanhassetdelivery
False,,,,NY,"Manhattan, NY - Vesey Street Supercharger",not available,-74.0164439,40.7143965,not available,not available,not available,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/lowermanhattansupercharger
False,Starbucks485  County Road 111,,Manorville,NY,"Manorville, NY Supercharger",11949,-72.798771,40.870784,12,available 24/7,250,"beverage,restrooms",http://tesla.com/findus/location/supercharger/ManorvilleNYsupercharger
False,Carman's Plaza941 Carmans Road,,Massapequa,NY,"Massapequa, NY Supercharger",11758,-73.432692,40.701995,8,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/massapequanysupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/860washington
False,Marriott Melville Long Island1350  Walt Whitman Road,,Melville,NY,"Melville, NY - Walt Whitman Road Supercharger",11747,-73.422386,40.783941,12,available 24/7,250,"restaurants,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/melvillenywaltwhitmanroadsupercharger
False,Melville Mall890 Walt Whitman Road,,Melville,NY,"Melville, NY Supercharger",11747,-73.412242,40.798977,10,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/MelvilleNYsupercharger
False,QuickChek601 East Main Street,,Middletown,NY,"Middletown, NY Supercharger",10941,-74.377247,41.442795,8,available 24/7,150,restrooms,http://tesla.com/findus/location/supercharger/middletownnysupercharger
False,"Montauk, NY70 South Euclid Avenue",,Montauk,NY,"Montauk, NY Supercharger",11954,-71.943509,41.036062,8,available 24/7,250,"restaurants,beverage",http://tesla.com/findus/location/supercharger/montauknysupercharger
False,New Paltz Plaza Shopping Mall271  Main Street Plaza Diner,,New Paltz,NY,"New Paltz, NY Supercharger",12561,-74.070079,41.743818,8,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/NewPaltzNYSupercharger
False,New Roc Garage33 LeCount Place and Huguenot Street,,New Rochelle,NY,"New Rochelle, NY Supercharger",10801-6408,-73.780488,40.912547,8,available 24/7,72,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/newrochellesupercharger
False,JFK Airport Travel Plaza150th Ave and 147th St,,Queens,NY,"New York JFK, NY Supercharger",11430-1711,-73.79282,40.66179,12,available 24/7,250,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/newyorkjfknysupercharger
False,59 Allen Street59 Allen Street,,New York,NY,"New York, NY - 59 Allen Street Supercharger",10002,-73.991869,40.717153,4,available 24/7,72,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/ny59allenstsupercharger
False,E 47th Street212 East 47th Street,,New York,NY,"New York, NY - E 47th Street Supercharger",10017,-73.971685,40.753356,4,available 24/7,72,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/nyeast47thstreetsupercharger
False,Mott Street Parking106 Mott Street,,New York,NY,"New York, NY - Mott Street Supercharger",10013-4600,-73.997302,40.717522,2,available 24/7,72,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/newyorkmottstsupercharger
